uid,text,fluency,omission,addition,repetition,evaluator_name,language_code,eid,team_name,category,triple_count,tripleset,stratum,sample_id,reference_text,system
ga_335,"Ba ghrianghrafadóir í Liselotte Grschebina a rugadh ar 2 Bealtaine 1908 agus a fuair bás ar an 14 Meitheamh, 1994. Ba de náisiúntacht Iosraelach í agus cuireadh oiliúint uirthi i Scoil na nEalaíon Feidhmeach i Stuttgart.",4,True,True,True,A009,ga,1560,team_g,Artist,5,Liselotte_Grschebina | deathDate | 1994-06-14<br>Liselotte_Grschebina | nationality | Israel<br>Liselotte_Grschebina | training | School_of_Applied_Arts_in_Stuttgart<br>Liselotte_Grschebina | birthDate | 1908-05-02<br>Liselotte_Grschebina | professionalField | Photographer,Artist#5,35,Rugadh Liselotte Grschebina an 2 Bealtaine 1908 in Iosrael. D'fhreastail sí ar scoil na nEalaíon Feidhmeach in Stuttgart agus d'éirigh sí ina grianghrafadóir gairmiúil. Fuair sí bás an 14 Meitheamh 1994.,ref
ga_35,"Rugadh Liselotte Gorschebina, náisiúnach Iosraelach, ar an 2 Iúil 1908 agus cailleadh ar an 14 Meitheamh 1994 í. Bhain sí céim amach ó Scoil na n-Ealaíon Iontraithe i Stuttgart agus bhí sí mar Iarsmalta.",5,True,True,True,A005,ga,1560,team_d,Artist,5,Liselotte_Grschebina | deathDate | 1994-06-14<br>Liselotte_Grschebina | nationality | Israel<br>Liselotte_Grschebina | training | School_of_Applied_Arts_in_Stuttgart<br>Liselotte_Grschebina | birthDate | 1908-05-02<br>Liselotte_Grschebina | professionalField | Photographer,Artist#5,35,Rugadh Liselotte Grschebina an 2 Bealtaine 1908 in Iosrael. D'fhreastail sí ar scoil na nEalaíon Feidhmeach in Stuttgart agus d'éirigh sí ina grianghrafadóir gairmiúil. Fuair sí bás an 14 Meitheamh 1994.,ref
ga_235,Rugadh Liselotte Grschebina an 2 Bealtaine 1908 in Iosrael. D'fhreastail sí ar scoil na nEalaíon Feidhmeach in Stuttgart agus d'éirigh sí ina grianghrafadóir gairmiúil. Fuair sí bás an 14 Meitheamh 1994.,4,False,False,True,A007,ga,1560,refs,Artist,5,Liselotte_Grschebina | deathDate | 1994-06-14<br>Liselotte_Grschebina | nationality | Israel<br>Liselotte_Grschebina | training | School_of_Applied_Arts_in_Stuttgart<br>Liselotte_Grschebina | birthDate | 1908-05-02<br>Liselotte_Grschebina | professionalField | Photographer,Artist#5,35,Rugadh Liselotte Grschebina an 2 Bealtaine 1908 in Iosrael. D'fhreastail sí ar scoil na nEalaíon Feidhmeach in Stuttgart agus d'éirigh sí ina grianghrafadóir gairmiúil. Fuair sí bás an 14 Meitheamh 1994.,ref
ga_436,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",4,False,False,True,A006,ga,762,refs,MusicalWork,2,The_Honeymoon_Killers_(American_band) | associatedBand/associatedMusicalArtist | Pussy_Galore_(band)<br>Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band),MusicalWork#2,36,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",ref
ga_136,Samhlaítear an banna Meiriceánach The Honeymoon Millers leis an mbanna Pussy Lore. Is é The American Band a tháirg Turn Me On.,3,True,True,True,A008,ga,762,team_d,MusicalWork,2,The_Honeymoon_Killers_(American_band) | associatedBand/associatedMusicalArtist | Pussy_Galore_(band)<br>Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band),MusicalWork#2,36,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",ref
ga_336,"Tá The Honeymoon Killers (band Meiriceánach) ceangailte leis an ghrúpa Pussy Galeore.  Is é The Honeymoon Killers an chuideachta Meiriceánach a tháirgeann an lipéad ""Turn Me On"".",2,True,True,True,A009,ga,762,team_a,MusicalWork,2,The_Honeymoon_Killers_(American_band) | associatedBand/associatedMusicalArtist | Pussy_Galore_(band)<br>Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band),MusicalWork#2,36,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",ref
ga_36,"Léirigh The Honeymoon Killers, a sheinn le Pussy Galore, Turn Me On.",5,True,True,True,A005,ga,762,team_b,MusicalWork,2,The_Honeymoon_Killers_(American_band) | associatedBand/associatedMusicalArtist | Pussy_Galore_(band)<br>Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band),MusicalWork#2,36,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",ref
ga_236,"The Honeymoon Killers, banna ceoil Meiriceánach, a rinne an t-albam Turn Me On agus bhí baint acu leis an mbanna Pussy Galore.",5,True,True,True,A007,ga,762,team_g,MusicalWork,2,The_Honeymoon_Killers_(American_band) | associatedBand/associatedMusicalArtist | Pussy_Galore_(band)<br>Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band),MusicalWork#2,36,"""Léirigh an banna Meiriceánach, The Honeymoon Killers, an t-albam dá chuid Turn Me On é féin, le cúnamh ó roinnt ceoltóirí ó ghrúpa ceoil gaolmhar ar a dtugtar Pussy Galore.""",ref
ga_437,"D'aimsigh Grigory Neujmin 1147 Stavropolis ar 11 Meitheamh, 1929. Tá apoapsis de 418476000000.0 aige agus méid iomlán de 11.5.",4,True,True,True,A006,ga,255,team_g,CelestialBody,4,1147_Stavropolis | discoverer | Grigory_Neujmin<br>1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | absoluteMagnitude | 11.5<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#4,37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,ref
ga_137,"D'aimsigh Grigory Neujmin 1147 Stavropolis agus aimsíodh 1147 Stavropolis ar 11 Meitheamh 1929. Is é apaisis 1147 Stavropolis, atá dearbhmhéid 11.5 aige, ná 418,476,000,000.",4,True,True,False,A008,ga,255,team_b,CelestialBody,4,1147_Stavropolis | discoverer | Grigory_Neujmin<br>1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | absoluteMagnitude | 11.5<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#4,37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,ref
ga_337,"Fuair Grigory Neujmin 1147 Stavropolis a bhfuil apoapsas 418476000000.0 agus méid iomlán 11.5 aige, a tháinig ar fáil.",1,True,True,True,A009,ga,255,team_d,CelestialBody,4,1147_Stavropolis | discoverer | Grigory_Neujmin<br>1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | absoluteMagnitude | 11.5<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#4,37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,ref
ga_37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,4,True,True,True,A005,ga,255,refs,CelestialBody,4,1147_Stavropolis | discoverer | Grigory_Neujmin<br>1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | absoluteMagnitude | 11.5<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#4,37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,ref
ga_237,"Fuair an t-aislingéir 1147 Stavropolis, a fuarthas ar 11 Iúil 1929, ag Grigory Neujmin. Tá méideanna absoluta de 11.7 agus apoapsis de 418476000000.0.",2,False,False,True,A007,ga,255,team_a,CelestialBody,4,1147_Stavropolis | discoverer | Grigory_Neujmin<br>1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | absoluteMagnitude | 11.5<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#4,37,D'aimsigh Grigory Neujmin 1147 Stavropolis an 11 Meitheamh 1929. Tá apaipsis de 418476000000.0 aige mar aon le dearbhmhéid de 11.5.,ref
ga_438,"Rugadh an 25ú Lúnasa 1987, tá sé 175.26m ar airde.",2,False,False,False,A006,ga,761,team_a,Athlete,2,Piotr_Hallmann | birthDate | 1987-08-25<br>Piotr_Hallmann | height | 175.26,Athlete#2,38,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,ref
ga_138,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,5,True,False,True,A008,ga,761,refs,Athlete,2,Piotr_Hallmann | birthDate | 1987-08-25<br>Piotr_Hallmann | height | 175.26,Athlete#2,38,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,ref
ga_338,"Rugadh Piotr Hallmann, atá 175.26 centimetres ar airde, ar 25 Lúnasa 1987.",2,True,True,True,A009,ga,761,team_b,Athlete,2,Piotr_Hallmann | birthDate | 1987-08-25<br>Piotr_Hallmann | height | 175.26,Athlete#2,38,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,ref
ga_38,"Rugadh Piotr Hallmann ar an 25 Lúnasa, 1987 agus é 175.26 cm ar airde.",5,True,True,True,A005,ga,761,team_g,Athlete,2,Piotr_Hallmann | birthDate | 1987-08-25<br>Piotr_Hallmann | height | 175.26,Athlete#2,38,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,ref
ga_238,Rugadh Piotr Hallmann ar an 25ú Lúnasa 1987 agus tá sé 175.26 ar airde.,5,True,True,True,A007,ga,761,team_d,Athlete,2,Piotr_Hallmann | birthDate | 1987-08-25<br>Piotr_Hallmann | height | 175.26,Athlete#2,38,Rugadh Piotr Hallmann an 25 Lúnasa 1987 agus bhí sé 175.26 cm ar airde.,ref
ga_439,Tá achar iomlán 370.03 ag Detroit.,5,True,True,True,A006,ga,72,team_d,MeanOfTransportation,1,Detroit | areaTotal | 370.03,MeanOfTransportation#1,39,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,ref
ga_139,Is é achar iomlán Detroit ná 370.03.,5,True,True,True,A008,ga,72,team_g,MeanOfTransportation,1,Detroit | areaTotal | 370.03,MeanOfTransportation#1,39,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,ref
ga_339,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,4,True,True,True,A009,ga,72,refs,MeanOfTransportation,1,Detroit | areaTotal | 370.03,MeanOfTransportation#1,39,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,ref
ga_39,Tá limistéar iomlán Detroit 370.03.,5,True,True,True,A005,ga,72,team_a,MeanOfTransportation,1,Detroit | areaTotal | 370.03,MeanOfTransportation#1,39,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,ref
ga_239,"Is é achar iomlán Detroit, Michigan ná 370.03.",5,True,True,True,A007,ga,72,team_b,MeanOfTransportation,1,Detroit | areaTotal | 370.03,MeanOfTransportation#1,39,Is é achar iomlán chathair Detroit 370.03 ciliméadar cearnach.,ref
ga_440,Rugadh Olga Bondareva i Leningrad na SAO ar an 27 Aibreán 1937.,5,True,True,True,A006,ga,141,team_d,Scientist,2,"Olga_Bondareva | birthPlace | Leningrad,_USSR<br>Olga_Bondareva | birthDate | 1937-04-27",Scientist#2,40,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",ref
ga_140,"Rugadh Olga Bondareva i Leningrad, APSS ar 27 Aibreán, 1937.",5,True,True,True,A008,ga,141,team_g,Scientist,2,"Olga_Bondareva | birthPlace | Leningrad,_USSR<br>Olga_Bondareva | birthDate | 1937-04-27",Scientist#2,40,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",ref
ga_340,"Rugadh Olga Bondareva i Leningrad, USSR ar 27 Aibreán 1937.",3,True,True,True,A009,ga,141,team_b,Scientist,2,"Olga_Bondareva | birthPlace | Leningrad,_USSR<br>Olga_Bondareva | birthDate | 1937-04-27",Scientist#2,40,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",ref
ga_40,"Rugadh Olga Bondareva ar 27 Aibreán 1937 i Leningrad, an Rúis.",5,True,True,True,A005,ga,141,team_a,Scientist,2,"Olga_Bondareva | birthPlace | Leningrad,_USSR<br>Olga_Bondareva | birthDate | 1937-04-27",Scientist#2,40,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",ref
ga_240,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",5,True,True,True,A007,ga,141,refs,Scientist,2,"Olga_Bondareva | birthPlace | Leningrad,_USSR<br>Olga_Bondareva | birthDate | 1937-04-27",Scientist#2,40,"""Rugadh Olga Bondareva an 27 Aibreán 1937 in Leningrad, APSS.""",ref
ga_441,Is é an demonym don Tuirc ná an Tuirc.,2,True,True,True,A006,ga,121,team_g,Scientist,1,Turkey | demonym | Turk,Scientist#1,41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,ref
ga_141,Cónaíonn Tuirc ins An Tuirc.,3,False,False,False,A008,ga,121,team_b,Scientist,1,Turkey | demonym | Turk,Scientist#1,41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,ref
ga_341,Is é an demonym do mhuintir na Tuirce Turk.,2,True,True,True,A009,ga,121,team_a,Scientist,1,Turkey | demonym | Turk,Scientist#1,41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,ref
ga_41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,5,True,True,True,A005,ga,121,refs,Scientist,1,Turkey | demonym | Turk,Scientist#1,41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,ref
ga_241,Is é Turcach an dé-ainm atá ar an Tuirc.,4,True,True,True,A007,ga,121,team_d,Scientist,1,Turkey | demonym | Turk,Scientist#1,41,Is é Turcach an déamainm do dhuine atá ina chónaí sa Tuirc.,ref
ga_442,Is ceol rúc é an cine Squeeze (an lipéad Velvet Underground).,2,False,False,True,A006,ga,493,team_a,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | genre | Rock_music,MusicalWork#1,42,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,ref
ga_142,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,4,True,True,True,A008,ga,493,refs,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | genre | Rock_music,MusicalWork#1,42,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,ref
ga_342,Is seánra ceoil roc é Squeeze (an albam The Velvet Underground).,1,False,False,True,A009,ga,493,team_d,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | genre | Rock_music,MusicalWork#1,42,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,ref
ga_42,Is albam é Squeeze le The Velvet Underground atá rangaithe mar rac-cheol.,5,True,True,True,A005,ga,493,team_g,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | genre | Rock_music,MusicalWork#1,42,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,ref
ga_242,Is Rac-cheol é Squeeze.,5,False,True,True,A007,ga,493,team_b,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | genre | Rock_music,MusicalWork#1,42,Tá an t-albam Squeeze le The Velvet Underground sa seánra rac-cheoil.,ref
ga_443,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",3,False,False,True,A006,ga,1622,refs,MusicalWork,6,Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06<br>Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)<br>Nord_(Year_of_No_Light_album) | genre | Sludge_metal<br>Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | genre | Post-metal,MusicalWork#6,43,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",ref
ga_143,"Is é an ceoltóir, Year of No Light, a rinne Nord (albam Year of No Light) agus is seánra iar-méatail é. Seoladh an ceol ar an 6 Meán Fómhair 2006 agus lean Live at Roadburn 2008 i ndiaidh sin.",3,False,True,False,A008,ga,1622,team_d,MusicalWork,6,Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06<br>Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)<br>Nord_(Year_of_No_Light_album) | genre | Sludge_metal<br>Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | genre | Post-metal,MusicalWork#6,43,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",ref
ga_343,"Eisíodh Nord, albam le Year of No Light, ar an 6 Meán Fómhair, 2006. Is albam miotail sloda agus iar-mhiotail é a tháirgtear ag Year of No Light agus ina dhiaidh sin bhí an t-albam Live at Roadburn 2008.",2,True,True,True,A009,ga,1622,team_g,MusicalWork,6,Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06<br>Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)<br>Nord_(Year_of_No_Light_album) | genre | Sludge_metal<br>Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | genre | Post-metal,MusicalWork#6,43,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",ref
ga_43,"Eisíodh Nord, a leanann Live at Roadburn 2008, ar 06 Meán Fómhair 2006. Is Sludge metal é Nord, léirithe ag Year of No Light, agus Post-metal. Scríobh Year of No Light Nord.",5,True,True,True,A005,ga,1622,team_b,MusicalWork,6,Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06<br>Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)<br>Nord_(Year_of_No_Light_album) | genre | Sludge_metal<br>Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | genre | Post-metal,MusicalWork#6,43,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",ref
ga_243,"Thosaigh an t-ealaíontóir post-mhéide, Year of No Light, ar an 6ú Meán Fómhair 2006 agus bhí sé ina leanúint de Live at Roadburn 2008. Is é an cine ceoil den lipéad seo sludge metal.",3,False,True,True,A007,ga,1622,team_a,MusicalWork,6,Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06<br>Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)<br>Nord_(Year_of_No_Light_album) | genre | Sludge_metal<br>Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light<br>Nord_(Year_of_No_Light_album) | genre | Post-metal,MusicalWork#6,43,"""Eisíodh an t-albam iar-mhiotail """"Nord"""" le The Year of No Light an 6 Deireadh Fómhair 2006 agus eisíodh """"Live at Roadburn 2008"""" ina dhiaidh. Arna léiriú ag an mbanna ceoil The Year of No Light, is sa seánra miotail sloda an t-albam """"Nord"""".""",ref
ga_444,"Reáchtálann MotorSport Vision an Bedford Aerodrome, a fheidhmíonn do Bhedford Autodrome. Is é fad an rúidbhealaigh de Bhedford Aerodrome ná 1,095 troigh. Tá Bedford Aerodrome lonnaithe i dThurleigh 83.2104 meters os cionn leibhéal na farraige. Tá EGBF in a aitheantóir suímh ICAO.",4,True,True,False,A006,ga,1051,team_b,Airport,6,Bedford_Aerodrome | operatingOrganisation | MotorSport_Vision<br>Bedford_Aerodrome | runwayLength | 1095.0<br>Bedford_Aerodrome | cityServed | Bedford_Autodrome<br>Bedford_Aerodrome | location | Thurleigh<br>Bedford_Aerodrome | icaoLocationIdentifier | EGBF<br>Bedford_Aerodrome | elevationAboveTheSeaLevel | 83.2104,Airport#6,44,"""Tá Aeradróm Bedford suite in Thurleigh, 83.2 méadar os cionn leibhéal na mara. Freastalaíonn an t-aerfort ar Rásraon Carranna Bedford agus oibríonn MotorSport Vision é. Tá an rúidbhealach 1,095 méadar ar fad. Is é an t-aitheantóir láithreach EESI d'Aeradróm Bedford EGBF.""",ref
